Time_Percentage,Angle
74.87037368138745,0.6422195434570028
74.94189165027714,0.701034545897997
75.02234936527803,0.765678405762003
75.09386733416771,0.8339004516599999
75.16538530305739,0.903457641602003
75.2458430180583,0.9729995727540057
75.31736098694796,1.042098999022997
75.38887895583765,1.1104812622070028
75.46933667083854,1.177703857422003
75.54085463972822,1.2436370849609943
75.61237260861792,1.3087234497070028
75.69283032361881,1.3735733032229973
75.76434829250849,1.4388198852540057
75.83586626139818,1.504829406737997
75.91632397639907,1.571182250977003
75.98784194528876,1.6369400024409941
76.05935991417844,1.701553344727003
76.13981762917933,1.7651138305659941
76.21133559806901,1.827911376952997
76.28285356695869,1.8902130126949999
76.3633112819596,1.9521560668950002
76.43482925084928,2.013343811035
76.50634721973896,2.072731018065994
76.58680493473985,2.128746032715
76.65832290362954,2.1791534423829972
76.72984087251922,2.2220993041990056
76.81029858752011,2.2582626342770027
76.8818165564098,2.2921371459959943
76.95333452529948,2.329948425292997
77.03379224030039,2.3759384155270027
77.10531020919007,2.43058013916
77.18576792419096,2.491455078125
77.25728589308063,2.555145263672003
77.32880386197031,2.6188583374020027
77.4092615769712,2.6808624267579972
77.4807795458609,2.740104675292997
77.55229751475058,2.7962341308590055
77.63275522975147,2.8495712280270027
77.70427319864116,2.9006729125979973
77.77579116753084,2.950057983397997
77.85624888253173,2.99829864502
77.92776685142142,3.046028137207003
77.9992848203111,3.0939483642579972
78.07974253531201,3.1427230834959943
78.15126050420169,3.192733764647997
78.22277847309135,3.243789672852003
78.30323618809226,3.2950973510740056
78.37475415698194,3.345840454102003
78.44627212587163,3.395805358887003
78.52672984087252,3.4452438354490056
78.5982478097622,3.494514465332003
78.6697657786519,3.5438537597659945
78.75022349365278,3.593185424805
78.82174146254246,3.64217376709
78.89325943143216,3.6903305053709943
78.97371714643305,3.7370452880859943
79.04523511532273,3.7817001342770027
79.1167530842124,3.8239593505859943
79.19721079921331,3.863983154297003
79.26872876810297,3.9023056030270027
79.34024673699267,3.938987731934006
79.42070445199356,3.973205566405994
79.49222242088325,4.0042419433590055
79.56374038977293,4.032165527344006
79.64419810477382,4.057113647460994
79.71571607366351,4.078987121582003
79.7872340425532,4.098083496094006
79.86769175755408,4.114959716797003
79.93920972644378,4.12971496582
80.01966744144467,4.142456054687003
80.09118541033435,4.154579162597997
80.16270337922403,4.169128417969006
80.24316109422493,4.188697814940994
80.3146790631146,4.212882995605
80.38619703200429,4.238571166992003
80.46665474700518,4.262687683105
80.53817271589487,4.283752441405994
80.60969068478455,4.301170349120994
80.69014839978544,4.314323425292997
80.76166636867514,4.322822570800994
80.83318433756482,4.327713012695
80.9136420525657,4.331932067870994
80.9851600214554,4.338935852050994
81.05667799034507,4.350341796875
81.13713570534597,4.364814758300994
81.20865367423565,4.379554748535
